DocEntry;DocNum;CardCode;CardName;GroupCode;GroupName;Country;CountryName;State1;StateName;City;DocDate;SlpCode;DocCur;DocRate;DocTotal;DocTotalFC;ItemCode;ItmsGrpCod;ItmsGrpNam;ItemName;Quantity;WhsCode;StockPrice;PriceBefDi;DiscPrcnt;Price;LineTotal
963;963;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 15, 2016 12:00:00.0 AM;1;EUR;1.3866;186,952.5;134,827.98;MRP_Item2;100;Items;MRP_Item2;9;01;16.77;30;0;30;270
963;963;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 15, 2016 12:00:00.0 AM;1;EUR;1.3866;186,952.5;134,827.98;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;9;01;1,113.57;2,160;0;2,160;19,440
963;963;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 15, 2016 12:00:00.0 AM;1;EUR;1.3866;186,952.5;134,827.98;MRP_BOM;100;Items;MRP_BOM;5;01;18.01;37.5;0;37.5;187.5
963;963;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 15, 2016 12:00:00.0 AM;1;EUR;1.3866;186,952.5;134,827.98;I00005;100;Items;J.B. Laptop Batteries X1 series;5;01;61.33;135;0;135;675
963;963;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 15, 2016 12:00:00.0 AM;1;EUR;1.3866;186,952.5;134,827.98;P20002;104;Servers;32GB Memory Server;13;01;1,781.25;4,500;0;4,500;58,500
963;963;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 15, 2016 12:00:00.0 AM;1;EUR;1.3866;186,952.5;134,827.98;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;13;01;281.19;600;0;600;7,800
963;963;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 15, 2016 12:00:00.0 AM;1;EUR;1.3866;186,952.5;134,827.98;P20002;104;Servers;32GB Memory Server;16;01;1,781.25;4,500;0;4,500;72,000
964;964;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Mar 28, 2016 12:00:00.0 AM;3;$;1;10,112.48;0;C00008;100;Items;Computer Monitor 24" HDMI;19;01;143.12;250;0;250;4,750
964;964;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Mar 28, 2016 12:00:00.0 AM;3;$;1;10,112.48;0;I00002;100;Items;Blu-Ray DL Disc 10-Pack;8;01;8.58;15;0;15;120
964;964;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Mar 28, 2016 12:00:00.0 AM;3;$;1;10,112.48;0;A00002;113;Agro;IBM Infoprint 1222;12;01;146.77;250;0;250;3,000
964;964;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Mar 28, 2016 12:00:00.0 AM;3;$;1;10,112.48;0;I00008;100;Items;Rainbow Nuance Ink 6-Pack and Photo Paper Kit;19;01;27.35;48.75;0;48.75;926.25
964;964;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Mar 28, 2016 12:00:00.0 AM;3;$;1;10,112.48;0;C00004;100;Items;Tower Case with Power supply;11;01;25.38;43.75;0;43.75;481.25
965;965;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 24, 2016 12:00:00.0 AM;1;EUR;1.3866;50,865;36,683.25;C00001;100;Items;Motherboard BTX;10;01;289.42;600;0;600;6,000
965;965;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 24, 2016 12:00:00.0 AM;1;EUR;1.3866;50,865;36,683.25;A00002;113;Agro;IBM Infoprint 1222;1;01;146.77;300;0;300;300
965;965;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 24, 2016 12:00:00.0 AM;1;EUR;1.3866;50,865;36,683.25;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;20;01;281.19;600;0;600;12,000
965;965;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 24, 2016 12:00:00.0 AM;1;EUR;1.3866;50,865;36,683.25;I00006;100;Items;J.B. Laptop Batteries X2 series;7;01;58.04;120;0;120;840
965;965;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 24, 2016 12:00:00.0 AM;1;EUR;1.3866;50,865;36,683.25;P10003;105;PC;PC Set 1;12;01;1,248.81;2,610;0;2,610;31,320
965;965;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Mar 24, 2016 12:00:00.0 AM;1;EUR;1.3866;50,865;36,683.25;I00004;100;Items;USB Flashdrive 256GB;9;01;22.31;45;0;45;405
966;966;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Mar 5, 2016 12:00:00.0 AM;2;EUR;1.3866;10,464.85;7,547.14;MRP_Item4;100;Items;MRP_Item4;8;01;15.83;25;0;25;200
966;966;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Mar 5, 2016 12:00:00.0 AM;2;EUR;1.3866;10,464.85;7,547.14;R00002;100;Items;Printer Paper A4 Recycled;8;01;2.2;3.75;0;3.75;30
966;966;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Mar 5, 2016 12:00:00.0 AM;2;EUR;1.3866;10,464.85;7,547.14;LM4029ACA;100;Items;LeMon 4029 Printer AC Adapter;19;01;7.34;12.5;0;12.5;237.5
966;966;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Mar 5, 2016 12:00:00.0 AM;2;EUR;1.3866;10,464.85;7,547.14;MRP_Grandchild;100;Items;MRP_Grandchild;8;01;2.07;3.75;0;3.75;30
966;966;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Mar 5, 2016 12:00:00.0 AM;2;EUR;1.3866;10,464.85;7,547.14;P20001;104;Servers;4GB Memory Server;3;01;1,697.84;3,125;0;3,125;9,375
967;967;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 3, 2016 12:00:00.0 AM;1;$;1;16,722.03;0;LM4029D;100;Items;LeMon 4029 500 sheet paper drawer;18;01;24.53;52.5;0;52.5;945
967;967;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 3, 2016 12:00:00.0 AM;1;$;1;16,722.03;0;C00005;100;Items;WLAN Card;13;01;43.86;90;0;90;1,170
967;967;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 3, 2016 12:00:00.0 AM;1;$;1;16,722.03;0;I00013;106;Storage;SDHC 64 GB CLASS 10;6;05;27.24;45;0;45;270
967;967;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 3, 2016 12:00:00.0 AM;1;$;1;16,722.03;0;I00008;100;Items;Rainbow Nuance Ink 6-Pack and Photo Paper Kit;3;01;27.35;58.5;0;58.5;175.5
967;967;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 3, 2016 12:00:00.0 AM;1;$;1;16,722.03;0;I00012;100;Items;KG PC-to-Mac Transfer Kit;2;01;32.77;67.5;0;67.5;135
967;967;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 3, 2016 12:00:00.0 AM;1;$;1;16,722.03;0;C00003;100;Items;Quadcore CPU 3.4 GHz;18;01;94.63;195;0;195;3,510
967;967;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 3, 2016 12:00:00.0 AM;1;$;1;16,722.03;0;MRP_Item5;100;Items;MRP_Item5;19;01;14.49;30;0;30;570
967;967;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 3, 2016 12:00:00.0 AM;1;$;1;16,722.03;0;C00001;100;Items;Motherboard BTX;15;01;289.42;600;0;600;9,000
968;968;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Mar 22, 2016 12:00:00.0 AM;1;$;1;1,568.54;0;I00004;100;Items;USB Flashdrive 256GB;15;01;22.31;45;0;45;675
968;968;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Mar 22, 2016 12:00:00.0 AM;1;$;1;1,568.54;0;I00011;100;Items;KG USB Travel Hub;18;01;8.51;18;0;18;324
968;968;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Mar 22, 2016 12:00:00.0 AM;1;$;1;1,568.54;0;MRP_Item5;100;Items;MRP_Item5;15;01;14.49;30;0;30;450
969;969;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Mar 24, 2016 12:00:00.0 AM;2;$;1;2,408.56;0;C00005;100;Items;WLAN Card;10;01;43.86;75;0;75;750
969;969;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Mar 24, 2016 12:00:00.0 AM;2;$;1;2,408.56;0;I00005;100;Items;J.B. Laptop Batteries X1 series;6;01;61.33;112.5;0;112.5;675
969;969;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Mar 24, 2016 12:00:00.0 AM;2;$;1;2,408.56;0;C00011;100;Items;Memory DDR RAM 8GB;16;01;28.98;50;0;50;800
970;970;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Mar 24, 2016 12:00:00.0 AM;5;$;1;30,130.5;0;I00013;106;Storage;SDHC 64 GB CLASS 10;0;05;24.74;37.5;0;37.5;0
970;970;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Mar 24, 2016 12:00:00.0 AM;5;$;1;30,130.5;0;LM4029ACA;100;Items;LeMon 4029 Printer AC Adapter;2;01;7.34;12.5;0;12.5;25
970;970;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Mar 24, 2016 12:00:00.0 AM;5;$;1;30,130.5;0;C00005;100;Items;WLAN Card;5;01;43.86;75;0;75;375
970;970;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Mar 24, 2016 12:00:00.0 AM;5;$;1;30,130.5;0;LM4029;100;Items;LeMon 4029 Printer;17;01;171.13;300;0;300;5,100
970;970;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Mar 24, 2016 12:00:00.0 AM;5;$;1;30,130.5;0;MRP_Item2;100;Items;MRP_Item2;20;01;16.77;25;0;25;500
970;970;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Mar 24, 2016 12:00:00.0 AM;5;$;1;30,130.5;0;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;13;01;1,161.1;1,725;0;1,725;22,425
971;971;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 21, 2016 12:00:00.0 AM;4;$;1;13,419.6;0;I00013;106;Storage;SDHC 64 GB CLASS 10;0;05;24.74;45;0;45;0
971;971;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 21, 2016 12:00:00.0 AM;4;$;1;13,419.6;0;C00011;100;Items;Memory DDR RAM 8GB;2;01;28.99;60;0;60;120
971;971;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 21, 2016 12:00:00.0 AM;4;$;1;13,419.6;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;10;01;218.78;450;0;450;4,500
971;971;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 21, 2016 12:00:00.0 AM;4;$;1;13,419.6;0;A00002;113;Agro;IBM Infoprint 1222;9;01;146.77;300;0;300;2,700
971;971;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 21, 2016 12:00:00.0 AM;4;$;1;13,419.6;0;MRP_Item3;100;Items;MRP_Item3;10;01;14.93;30;0;30;300
971;971;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 21, 2016 12:00:00.0 AM;4;$;1;13,419.6;0;MRP_Item3;100;Items;MRP_Item3;2;01;14.93;30;0;30;60
971;971;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 21, 2016 12:00:00.0 AM;4;$;1;13,419.6;0;LM4029PH;100;Items;LeMon 4029 Printer Head;16;01;14.2;30;0;30;480
971;971;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 21, 2016 12:00:00.0 AM;4;$;1;13,419.6;0;P20002;104;Servers;32GB Memory Server;1;01;1,781.25;4,500;0;4,500;4,500
972;972;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Mar 13, 2016 12:00:00.0 AM;4;CAN;0.818438;29,435;35,964.85;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;9;01;1,161.1;2,415;0;2,415;21,735
972;972;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Mar 13, 2016 12:00:00.0 AM;4;CAN;0.818438;29,435;35,964.85;C00001;100;Items;Motherboard BTX;11;01;289.42;700;0;700;7,700
973;973;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 13, 2016 12:00:00.0 AM;1;$;1;21,605.72;0;A00001;103;Accessories;IBM Infoprint 1312;10;01;300.12;600;0;600;6,000
973;973;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 13, 2016 12:00:00.0 AM;1;$;1;21,605.72;0;LM4029PS;100;Items;LeMon 4029 Printer Power Supply;9;01;15.3;30;0;30;270
973;973;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 13, 2016 12:00:00.0 AM;1;$;1;21,605.72;0;LM4029ACA;100;Items;LeMon 4029 Printer AC Adapter;20;01;7.34;15;0;15;300
973;973;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 13, 2016 12:00:00.0 AM;1;$;1;21,605.72;0;LM4029PH;100;Items;LeMon 4029 Printer Head;19;01;14.2;30;0;30;570
973;973;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 13, 2016 12:00:00.0 AM;1;$;1;21,605.72;0;C00010;100;Items;Mouse USB;15;01;14.12;30;0;30;450
973;973;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 13, 2016 12:00:00.0 AM;1;$;1;21,605.72;0;R00001;100;Items;Printer Paper A4 White;1;01;23.03;42.75;0;42.75;42.75
973;973;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Mar 13, 2016 12:00:00.0 AM;1;$;1;21,605.72;0;C00007;100;Items;Hard Disk 3TB;17;01;352.26;750;0;750;12,750
974;974;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 12, 2016 12:00:00.0 AM;4;$;1;9,302.3;0;I00011;100;Items;KG USB Travel Hub;9;01;8.51;18;0;18;162
974;974;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 12, 2016 12:00:00.0 AM;4;$;1;9,302.3;0;LM4029PS;100;Items;LeMon 4029 Printer Power Supply;10;01;15.3;30;0;30;300
974;974;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 12, 2016 12:00:00.0 AM;4;$;1;9,302.3;0;A00002;113;Agro;IBM Infoprint 1222;15;01;146.77;300;0;300;4,500
974;974;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 12, 2016 12:00:00.0 AM;4;$;1;9,302.3;0;I00007;100;Items;Rainbow Printer 9.5 Inkjet Cartridge;9;01;20.72;42;0;42;378
974;974;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 12, 2016 12:00:00.0 AM;4;$;1;9,302.3;0;MRP_Item4;100;Items;MRP_Item4;14;01;15.83;30;0;30;420
974;974;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 12, 2016 12:00:00.0 AM;4;$;1;9,302.3;0;C00014;103;Accessories;Case;15;01;54.17;105;0;105;1,575
974;974;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 12, 2016 12:00:00.0 AM;4;$;1;9,302.3;0;R00001;100;Items;Printer Paper A4 White;13;01;23.03;42.75;0;42.75;555.75
974;974;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 12, 2016 12:00:00.0 AM;4;$;1;9,302.3;0;MRP_BOM;100;Items;MRP_BOM;8;01;18.01;37.5;0;37.5;300
974;974;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Mar 12, 2016 12:00:00.0 AM;4;$;1;9,302.3;0;I00004;100;Items;USB Flashdrive 256GB;13;01;22.31;45;0;45;585
975;975;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Mar 7, 2016 12:00:00.0 AM;2;$;1;47.37;0;C00004;100;Items;Tower Case with Power supply;1;01;25.38;43.75;0;43.75;43.75
976;976;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Mar 22, 2016 12:00:00.0 AM;1;$;1;53,437.61;0;P10003;105;PC;PC Set 1;17;01;1,248.81;2,610;0;2,610;44,370
976;976;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Mar 22, 2016 12:00:00.0 AM;1;$;1;53,437.61;0;MRP_Item2;100;Items;MRP_Item2;20;01;16.77;30;0;30;600
976;976;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Mar 22, 2016 12:00:00.0 AM;1;$;1;53,437.61;0;LM4029;100;Items;LeMon 4029 Printer;6;01;171.13;360;0;360;2,160
976;976;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Mar 22, 2016 12:00:00.0 AM;1;$;1;53,437.61;0;C00003;100;Items;Quadcore CPU 3.4 GHz;9;01;94.63;195;0;195;1,755
976;976;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Mar 22, 2016 12:00:00.0 AM;1;$;1;53,437.61;0;MRP_Item3;100;Items;MRP_Item3;16;01;14.93;30;0;30;480
977;977;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Apr 9, 2016 12:00:00.0 AM;1;$;1;2,304.1;0;MRP_Grandchild;100;Items;MRP_Grandchild;16;01;2.07;4.5;0;4.5;72
977;977;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Apr 9, 2016 12:00:00.0 AM;1;$;1;2,304.1;0;I00013;106;Storage;SDHC 64 GB CLASS 10;18;05;24.28;45;0;45;810
977;977;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Apr 9, 2016 12:00:00.0 AM;1;$;1;2,304.1;0;I00013;106;Storage;SDHC 64 GB CLASS 10;9;05;24.28;45;0;45;405
977;977;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Apr 9, 2016 12:00:00.0 AM;1;$;1;2,304.1;0;LM4029PH;100;Items;LeMon 4029 Printer Head;4;01;14.13;30;0;30;120
977;977;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Apr 9, 2016 12:00:00.0 AM;1;$;1;2,304.1;0;C00009;100;Items;Keyboard Comfort USB;19;01;14.66;30;0;30;570
977;977;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Apr 9, 2016 12:00:00.0 AM;1;$;1;2,304.1;0;I00001;100;Items;Blu-Ray Disc 10-Pack;7;01;2.19;4.5;0;4.5;31.5
977;977;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Apr 9, 2016 12:00:00.0 AM;1;$;1;2,304.1;0;LM4029PS;100;Items;LeMon 4029 Printer Power Supply;4;01;15.3;30;0;30;120
978;978;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 15, 2016 12:00:00.0 AM;1;$;1;47.7;0;I00013;106;Storage;SDHC 64 GB CLASS 10;1;05;24.28;45;0;45;45
979;979;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Apr 20, 2016 12:00:00.0 AM;5;$;1;397.5;0;I00013;106;Storage;SDHC 64 GB CLASS 10;10;05;24.28;37.5;0;37.5;375
980;980;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Apr 27, 2016 12:00:00.0 AM;4;$;1;0;0;I00013;106;Storage;SDHC 64 GB CLASS 10;0;05;24.74;45;0;45;0
981;981;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 22, 2016 12:00:00.0 AM;1;$;1;651.9;0;I00001;100;Items;Blu-Ray Disc 10-Pack;10;01;2.19;4.5;0;4.5;45
981;981;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 22, 2016 12:00:00.0 AM;1;$;1;651.9;0;C00009;100;Items;Keyboard Comfort USB;19;01;14.66;30;0;30;570
982;982;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Apr 15, 2016 12:00:00.0 AM;2;EUR;1.3866;4,823;3,478.29;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;6;01;365.83;625;0;625;3,750
982;982;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Apr 15, 2016 12:00:00.0 AM;2;EUR;1.3866;4,823;3,478.29;MRP_Item5;100;Items;MRP_Item5;14;01;14.49;25;0;25;350
982;982;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Apr 15, 2016 12:00:00.0 AM;2;EUR;1.3866;4,823;3,478.29;MRP_Item3;100;Items;MRP_Item3;18;01;14.93;25;0;25;450
983;983;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 28, 2016 12:00:00.0 AM;1;$;1;6,930.81;0;I00002;100;Items;Blu-Ray DL Disc 10-Pack;16;01;8.58;18;0;18;288
983;983;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 28, 2016 12:00:00.0 AM;1;$;1;6,930.81;0;LM4029ACA;100;Items;LeMon 4029 Printer AC Adapter;13;01;7.34;15;0;15;195
983;983;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 28, 2016 12:00:00.0 AM;1;$;1;6,930.81;0;R00002;100;Items;Printer Paper A4 Recycled;19;01;2.22;4.5;0;4.5;85.5
983;983;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 28, 2016 12:00:00.0 AM;1;$;1;6,930.81;0;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;1;01;1,114.87;2,070;0;2,070;2,070
983;983;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 28, 2016 12:00:00.0 AM;1;$;1;6,930.81;0;LM4029MC;101;J.B. Printers;Memory Chip;8;01;36.67;75;0;75;600
983;983;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 28, 2016 12:00:00.0 AM;1;$;1;6,930.81;0;C00008;100;Items;Computer Monitor 24" HDMI;11;01;143.12;300;0;300;3,300
984;984;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Apr 5, 2016 12:00:00.0 AM;4;CAN;0.818438;306.25;374.19;MRP_BOM;100;Items;MRP_BOM;7;01;18.17;43.75;0;43.75;306.25
985;985;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Apr 20, 2016 12:00:00.0 AM;2;EUR;1.3866;2,239.25;1,614.92;LM4029;100;Items;LeMon 4029 Printer;5;01;172.71;300;0;300;1,500
985;985;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Apr 20, 2016 12:00:00.0 AM;2;EUR;1.3866;2,239.25;1,614.92;R00001;100;Items;Printer Paper A4 White;11;01;23.03;37.5;0;37.5;412.5
985;985;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Apr 20, 2016 12:00:00.0 AM;2;EUR;1.3866;2,239.25;1,614.92;MRP_Item5;100;Items;MRP_Item5;8;01;14.49;25;0;25;200
986;986;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Apr 4, 2016 12:00:00.0 AM;1;$;1;2,385;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;5;01;219.4;450;0;450;2,250
987;987;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Apr 6, 2016 12:00:00.0 AM;4;$;1;7,520.7;0;I00006;100;Items;J.B. Laptop Batteries X2 series;4;01;57.77;120;0;120;480
987;987;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Apr 6, 2016 12:00:00.0 AM;4;$;1;7,520.7;0;C00014;103;Accessories;Case;13;01;54.13;105;0;105;1,365
987;987;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Apr 6, 2016 12:00:00.0 AM;4;$;1;7,520.7;0;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;7;01;365.83;750;0;750;5,250
988;988;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Apr 12, 2016 12:00:00.0 AM;5;CAN;0.818438;60,247.5;73,612.78;C00005;100;Items;WLAN Card;13;01;43.83;90;0;90;1,170
988;988;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Apr 12, 2016 12:00:00.0 AM;5;CAN;0.818438;60,247.5;73,612.78;C00004;100;Items;Tower Case with Power supply;11;01;25.38;52.5;0;52.5;577.5
988;988;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Apr 12, 2016 12:00:00.0 AM;5;CAN;0.818438;60,247.5;73,612.78;P20002;104;Servers;32GB Memory Server;13;01;2,008.93;4,500;0;4,500;58,500
989;989;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Apr 9, 2016 12:00:00.0 AM;4;CAN;0.818438;13,119.75;16,030.23;MRP_Grandchild;100;Items;MRP_Grandchild;9;01;2.07;5.25;0;5.25;47.25
989;989;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Apr 9, 2016 12:00:00.0 AM;4;CAN;0.818438;13,119.75;16,030.23;C00004;100;Items;Tower Case with Power supply;15;01;25.38;61.25;0;61.25;918.75
989;989;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Apr 9, 2016 12:00:00.0 AM;4;CAN;0.818438;13,119.75;16,030.23;A00003;101;J.B. Printers;J.B. Officeprint 1186;17;01;219.4;525;0;525;8,925
989;989;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Apr 9, 2016 12:00:00.0 AM;4;CAN;0.818438;13,119.75;16,030.23;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;4;01;281.95;700;0;700;2,800
989;989;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Apr 9, 2016 12:00:00.0 AM;4;CAN;0.818438;13,119.75;16,030.23;LM4029D;100;Items;LeMon 4029 500 sheet paper drawer;7;01;24.53;61.25;0;61.25;428.75
990;990;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Apr 16, 2016 12:00:00.0 AM;5;$;1;7,131.15;0;LM4029ACA;100;Items;LeMon 4029 Printer AC Adapter;3;01;7.34;12.5;0;12.5;37.5
